play_id,play_title,section,act,scene,act_scene,scene_index_in_play,num_units,num_sentences,num_words_modern,num_stage_directions,vader_mean,vader_median,dl_mean,dl_median,vader_std,dl_std
henry-vi-part-3,"Henry VI, Part 3",main,1,1,1.1,1,121,238,2543,0,-0.02869,0.0,0.02751,0.01912,0.40531,0.40878
henry-vi-part-3,"Henry VI, Part 3",main,1,2,1.2,2,28,66,666,0,0.08262,0.0,0.03618,-0.00867,0.40356,0.33081
henry-vi-part-3,"Henry VI, Part 3",main,1,3,1.3,3,18,50,507,0,-0.2145,-0.148,-0.08944,-0.05791,0.48857,0.47607
henry-vi-part-3,"Henry VI, Part 3",main,1,4,1.4,4,27,144,2027,0,-0.1015,0.0,-0.08214,-0.05055,0.48719,0.43851
henry-vi-part-3,"Henry VI, Part 3",main,2,1,2.1,5,33,127,1917,0,0.02976,0.0,-0.04127,-0.02642,0.48551,0.39767
henry-vi-part-3,"Henry VI, Part 3",main,2,2,2.2,6,48,132,1582,0,0.00351,0.0,-0.09405,-0.07507,0.43707,0.43634
henry-vi-part-3,"Henry VI, Part 3",main,2,3,2.3,7,11,44,523,0,-0.01933,0.0,0.01467,-0.01604,0.50262,0.46139
henry-vi-part-3,"Henry VI, Part 3",main,2,4,2.4,8,3,9,114,0,-0.22268,-0.25,0.01236,-0.01898,0.2727,0.46993
henry-vi-part-3,"Henry VI, Part 3",main,2,5,2.5,9,18,100,1299,0,-0.10054,0.0,-0.04589,-0.0491,0.47983,0.46796
henry-vi-part-3,"Henry VI, Part 3",main,2,6,2.6,10,25,80,1001,0,-0.06041,0.0,-0.17634,-0.07884,0.4534,0.40396
henry-vi-part-3,"Henry VI, Part 3",main,3,1,3.1,11,28,82,959,0,0.08489,0.0,-0.06036,-0.02871,0.33524,0.36017
henry-vi-part-3,"Henry VI, Part 3",main,3,2,3.2,12,82,160,1990,0,0.12569,0.0,-0.10691,-0.11768,0.42226,0.39806
henry-vi-part-3,"Henry VI, Part 3",main,3,3,3.3,13,74,180,2617,0,0.12474,0.0,-0.0022,0.00409,0.48645,0.42552
henry-vi-part-3,"Henry VI, Part 3",main,4,1,4.1,14,50,106,1370,0,0.12887,0.0,-0.06936,-0.03424,0.41494,0.37087
henry-vi-part-3,"Henry VI, Part 3",main,4,2,4.2,15,5,20,269,0,0.30971,0.39,-0.05369,-0.16129,0.41651,0.41051
henry-vi-part-3,"Henry VI, Part 3",main,4,3,4.3,16,23,55,670,0,0.02566,0.0,0.02617,-0.00382,0.41949,0.33997
henry-vi-part-3,"Henry VI, Part 3",main,4,4,4.4,17,10,25,318,0,-0.20929,0.0,-0.08389,-0.05021,0.43008,0.3607
henry-vi-part-3,"Henry VI, Part 3",main,4,5,4.5,18,13,27,277,0,0.07045,0.0,-0.0328,-0.01898,0.31839,0.36343
henry-vi-part-3,"Henry VI, Part 3",main,4,6,4.6,19,25,58,972,0,0.31715,0.4019,0.04782,0.03969,0.4303,0.32533
henry-vi-part-3,"Henry VI, Part 3",main,4,7,4.7,20,32,68,805,0,0.18959,0.0769,0.0917,0.01141,0.36495,0.34314
henry-vi-part-3,"Henry VI, Part 3",main,4,8,4.8,21,18,56,585,0,0.22283,0.0,0.1279,0.07534,0.41116,0.42119
henry-vi-part-3,"Henry VI, Part 3",main,5,1,5.1,22,46,100,1060,0,0.04618,0.0,0.05333,0.01281,0.39636,0.40624
henry-vi-part-3,"Henry VI, Part 3",main,5,2,5.2,23,7,43,490,0,0.02231,0.0,0.12949,0.16944,0.46239,0.43215
henry-vi-part-3,"Henry VI, Part 3",main,5,3,5.3,24,4,14,199,0,0.27195,0.1366,0.05057,0.0719,0.47036,0.19255
henry-vi-part-3,"Henry VI, Part 3",main,5,4,5.4,25,13,59,786,0,0.07457,0.0,-0.0851,-0.12839,0.51607,0.45821
henry-vi-part-3,"Henry VI, Part 3",main,5,5,5.5,26,41,99,834,0,-0.05136,0.0,-0.04895,-0.01503,0.39137,0.41358
henry-vi-part-3,"Henry VI, Part 3",main,5,6,5.6,27,15,82,1103,0,-0.1408,0.0,-0.10978,-0.1138,0.4452,0.45333
henry-vi-part-3,"Henry VI, Part 3",main,5,7,5.7,28,9,28,449,0,0.32273,0.4117,0.14394,0.0725,0.50148,0.32806
