play_id,play_title,section,act,scene,act_scene,scene_index_in_play,num_units,num_sentences,num_words_modern,num_stage_directions,vader_mean,vader_median,dl_mean,dl_median,dl2_mean,dl2_median,vader_std,dl_std,dl2_std
a-midsummer-nights-dream,A Midsummer Night's Dream,main,1,1,1.1,1,51,161,2235,0,0.28307,0.34,0.19515,0.98041,0.06721,0.05734,0.42629,0.96821,0.43445
a-midsummer-nights-dream,A Midsummer Night's Dream,main,1,2,1.2,2,40,91,895,0,0.18843,0.1139,0.14839,0.9644,0.07733,0.02294,0.33522,0.95131,0.30312
a-midsummer-nights-dream,A Midsummer Night's Dream,main,2,1,2.1,3,40,167,2537,0,0.05095,0.0,-0.04319,-0.94059,-0.09644,-0.03373,0.41316,0.98737,0.35674
a-midsummer-nights-dream,A Midsummer Night's Dream,main,2,2,2.2,4,27,140,1392,0,0.1274,0.0,-0.05289,-0.96082,-0.06257,-0.0303,0.44264,0.98867,0.43788
a-midsummer-nights-dream,A Midsummer Night's Dream,main,3,1,3.1,5,67,161,1774,0,0.10766,0.0,0.06476,0.9499,0.05981,0.01251,0.37742,0.97965,0.39446
a-midsummer-nights-dream,A Midsummer Night's Dream,main,3,2,3.2,6,113,380,4531,0,0.01194,0.0,-0.27684,-0.98593,-0.06467,-0.06728,0.45055,0.94507,0.42428
a-midsummer-nights-dream,A Midsummer Night's Dream,main,4,1,4.1,7,55,161,2066,0,0.15545,0.0,0.14661,0.98043,0.05316,0.01967,0.38716,0.97732,0.36401
a-midsummer-nights-dream,A Midsummer Night's Dream,main,4,2,4.2,8,14,41,416,0,0.20714,0.0,-0.17052,-0.97457,-0.03221,-0.03246,0.34174,0.98476,0.37386
a-midsummer-nights-dream,A Midsummer Night's Dream,main,5,1,5.1,9,105,309,3657,0,0.13242,0.0,-0.13843,-0.9736,-0.02425,-0.01113,0.45209,0.97641,0.42212
