play_id,play_title,section,act,scene,scene_index_in_play,unit_index_in_play,type,speaker_original,speaker_normalized,original_text,vader_score,dl_score,dl2_score
troilus-and-cressida,Troilus and Cressida,main,1,,1,1,speech,PROLOGUE,PROLOGUE,"In Troy, there lies the scene. From isles of Greece
The princes orgulous, their high blood chafed,
Have to the port of Athens sent their ships,
Fraught with the ministers and instruments
Of cruel war: sixty and nine, that wore
Their crownets regal, from the Athenian bay
Put forth toward Phrygia; and their vow is made
To ransack Troy, within whose strong immures
The ravish'd Helen, Menelaus' queen,
With wanton Paris sleeps; and that's the quarrel.
To Tenedos they come;
And the deep-drawing barks do there disgorge
Their warlike fraughtage: now on Dardan plains
The fresh and yet unbruised Greeks do pitch
Their brave pavilions: Priam's six-gated city,
Dardan, and Tymbria, Helias, Chetas, Troien,
And Antenorides, with massy staples
And corresponsive and fulfilling bolts,
Sperr up the sons of Troy.
Now expectation, tickling skittish spirits,
On one and other side, Trojan and Greek,
Sets all on hazard: and hither am I come
A prologue arm'd, but not in confidence
Of author's pen or actor's voice, but suited
In like conditions as our argument,
To tell you, fair beholders, that our play
Leaps o'er the vaunt and firstlings of those broils,
Beginning in the middle, starting thence away
To what may be digested in a play.
Like or find fault; do as your pleasures are:
Now good or bad, 'tis but the chance of war.",0.7701,0.99624,0.02239
troilus-and-cressida,Troilus and Cressida,main,1,1,2,2,stage_direction,,,"Enter TROILUS armed, and PANDARUS",-0.4404,-0.99506,0.01989
troilus-and-cressida,Troilus and Cressida,main,1,1,2,3,speech,TROILUS,TROILUS,"Call here my varlet; I'll unarm again:
Why should I war without the walls of Troy,
That find such cruel battle here within?
Each Trojan that is master of his heart,
Let him to field; Troilus, alas! hath none.",-0.8043,-0.99608,-0.54693
troilus-and-cressida,Troilus and Cressida,main,1,1,2,4,speech,PANDARUS,PANDARUS,Will this gear ne'er be mended?,-0.5445,-0.99366,-0.61707
troilus-and-cressida,Troilus and Cressida,main,1,1,2,5,speech,TROILUS,TROILUS,"The Greeks are strong and skilful to their strength,
Fierce to their skill and to their fierceness valiant;
But I am weaker than a woman's tear,
Tamer than sleep, fonder than ignorance,
Less valiant than the virgin in the night
And skilless as unpractised infancy.",0.0388,-0.99488,-0.56606
troilus-and-cressida,Troilus and Cressida,main,1,1,2,6,speech,PANDARUS,PANDARUS,"Well, I have told you enough of this: for my part,
I'll not meddle nor make no further. He that will
have a cake out of the wheat must needs tarry the
grinding.",0.1091,-0.99421,-0.38464
troilus-and-cressida,Troilus and Cressida,main,1,1,2,7,speech,TROILUS,TROILUS,Have I not tarried?,0.0,0.97189,-0.04443
troilus-and-cressida,Troilus and Cressida,main,1,1,2,8,speech,PANDARUS,PANDARUS,"Ay, the grinding; but you must tarry
the bolting.",0.2144,0.99152,-0.29646
troilus-and-cressida,Troilus and Cressida,main,1,1,2,9,speech,TROILUS,TROILUS,Have I not tarried?,0.0,0.97189,-0.04443
troilus-and-cressida,Troilus and Cressida,main,1,1,2,10,speech,PANDARUS,PANDARUS,"Ay, the bolting, but you must tarry the leavening.",0.2144,0.99724,-0.19016
troilus-and-cressida,Troilus and Cressida,main,1,1,2,11,speech,TROILUS,TROILUS,Still have I tarried.,0.0,-0.98049,0.69338
troilus-and-cressida,Troilus and Cressida,main,1,1,2,12,speech,PANDARUS,PANDARUS,"Ay, to the leavening; but here's yet in the word
'hereafter' the kneading, the making of the cake, the
heating of the oven and the baking; nay, you must
stay the cooling too, or you may chance to burn your
lips.",0.2144,0.98398,0.20073
troilus-and-cressida,Troilus and Cressida,main,1,1,2,13,speech,TROILUS,TROILUS,"Patience herself, what goddess e'er she be,
Doth lesser blench at sufferance than I do.
At Priam's royal table do I sit;
And when fair Cressid comes into my thoughts,—
So, traitor! 'When she comes!' When is she thence?",0.6945,0.99322,-0.04674
troilus-and-cressida,Troilus and Cressida,main,1,1,2,14,speech,PANDARUS,PANDARUS,"Well, she looked yesternight fairer than ever I saw
her look, or any woman else.",0.6369,0.99723,-0.47469
troilus-and-cressida,Troilus and Cressida,main,1,1,2,15,speech,TROILUS,TROILUS,"I was about to tell thee:— when my heart,
As wedged with a sigh, would rive in twain,
Lest Hector or my father should perceive me,
I have, as when the sun doth light a storm,
Buried this sigh in wrinkle of a smile:
But sorrow, that is couch'd in seeming gladness,
Is like that mirth fate turns to sudden sadness.",0.7506,-0.99679,-0.81929
troilus-and-cressida,Troilus and Cressida,main,1,1,2,16,speech,PANDARUS,PANDARUS,"An her hair were not somewhat darker than Helen's—
well, go to—there were no more comparison between
the women: but, for my part, she is my kinswoman; I
would not, as they term it, praise her: but I would
somebody had heard her talk yesterday, as I did. I
will not dispraise your sister Cassandra's wit, but—",0.8872,0.99375,-0.11148
troilus-and-cressida,Troilus and Cressida,main,1,1,2,17,speech,TROILUS,TROILUS,"O Pandarus! I tell thee, Pandarus,—
When I do tell thee, there my hopes lie drown'd,
Reply not in how many fathoms deep
They lie indrench'd. I tell thee I am mad
In Cressid's love: thou answer'st 'she is fair;'
Pour'st in the open ulcer of my heart
Her eyes, her hair, her cheek, her gait, her voice,
Handlest in thy discourse , O, that her hand,
In whose comparison all whites are ink,
Writing their own reproach, to whose soft seizure
The cygnet's down is harsh and spirit of sense
Hard as the palm of ploughman: this thou tell'st me,
As true thou tell'st me, when I say I love her;
But, saying thus, instead of oil and balm,
Thou lay'st in every gash that love hath given me
The knife that made it.",0.98,-0.98321,0.82373
troilus-and-cressida,Troilus and Cressida,main,1,1,2,18,speech,PANDARUS,PANDARUS,I speak no more than truth.,0.4215,0.98491,-0.27897
troilus-and-cressida,Troilus and Cressida,main,1,1,2,19,speech,TROILUS,TROILUS,Thou dost not speak so much.,0.3612,-0.82086,-0.50918
troilus-and-cressida,Troilus and Cressida,main,1,1,2,20,speech,PANDARUS,PANDARUS,"Faith, I'll not meddle in't. Let her be as she is:
if she be fair, 'tis the better for her; an she be
not, she has the mends in her own hands.",0.7096,-0.99025,0.02336
troilus-and-cressida,Troilus and Cressida,main,1,1,2,21,speech,TROILUS,TROILUS,"Good Pandarus, how now, Pandarus!",0.5378,-0.98117,0.51873
troilus-and-cressida,Troilus and Cressida,main,1,1,2,22,speech,PANDARUS,PANDARUS,"I have had my labour for my travail; ill-thought on of
her and ill-thought on of you; gone between and
between, but small thanks for my labour.",-0.4224,-0.999,-0.78363
troilus-and-cressida,Troilus and Cressida,main,1,1,2,23,speech,TROILUS,TROILUS,"What, art thou angry, Pandarus? what, with me?",-0.1926,-0.96243,-0.68639
troilus-and-cressida,Troilus and Cressida,main,1,1,2,24,speech,PANDARUS,PANDARUS,"Because she's kin to me, therefore she's not so fair
as Helen: an she were not kin to me, she would be as
fair on Friday as Helen is on Sunday. But what care
I? I care not an she were a black-a-moor; 'tis all one
to me.",-0.0554,0.98818,-0.45344
troilus-and-cressida,Troilus and Cressida,main,1,1,2,25,speech,TROILUS,TROILUS,Say I she is not fair?,0.3182,-0.96845,-0.16762
troilus-and-cressida,Troilus and Cressida,main,1,1,2,26,speech,PANDARUS,PANDARUS,"I do not care whether you do or no. She's a fool to
stay behind her father; let her to the Greeks; and so
I'll tell her the next time I see her: for my part,
I'll meddle nor make no more i' the matter.",-0.0572,-0.99847,-0.50021
troilus-and-cressida,Troilus and Cressida,main,1,1,2,27,speech,TROILUS,TROILUS,"Pandarus,—",0.0,0.99007,-0.08463
troilus-and-cressida,Troilus and Cressida,main,1,1,2,28,speech,PANDARUS,PANDARUS,Not I.,0.0,-0.99693,-0.39771
troilus-and-cressida,Troilus and Cressida,main,1,1,2,29,speech,TROILUS,TROILUS,"Sweet Pandarus,—",0.4588,0.99667,-0.02185
troilus-and-cressida,Troilus and Cressida,main,1,1,2,30,speech,PANDARUS,PANDARUS,"Pray you, speak no more to me: I will leave all as I
found it, and there an end.",-0.34,-0.99398,0.15879
troilus-and-cressida,Troilus and Cressida,main,1,1,2,31,stage_direction,,,Exit PANDARUS. An alarum,-0.34,-0.9912,-0.00678
troilus-and-cressida,Troilus and Cressida,main,1,1,2,32,speech,TROILUS,TROILUS,"Peace, you ungracious clamours! peace, rude sounds!
Fools on both sides! Helen must needs be fair,
When with your blood you daily paint her thus.
I cannot fight upon this argument;
It is too starved a subject for my sword.
But Pandarus,—O gods, how do you plague me!
I cannot come to Cressid but by Pandar;
And he's as tetchy to be woo'd to woo.
As she is stubborn-chaste against all suit.
Tell me, Apollo, for thy Daphne's love,
What Cressid is, what Pandar, and what we?
Her bed is India; there she lies, a pearl:
Between our Ilium and where she resides,
Let it be call'd the wild and wandering flood,
Ourself the merchant, and this sailing Pandar
Our doubtful hope, our convoy and our bark.",0.404,-0.99688,0.01685
troilus-and-cressida,Troilus and Cressida,main,1,1,2,33,stage_direction,,,Alarum. Enter AENEAS,-0.34,0.97312,0.02345
troilus-and-cressida,Troilus and Cressida,main,1,1,2,34,speech,AENEAS,AENEAS,"How now, Prince Troilus! wherefore not afield?",-0.4389,-0.97988,0.84154
troilus-and-cressida,Troilus and Cressida,main,1,1,2,35,speech,TROILUS,TROILUS,"Because not there: this woman's answer sorts,
For womanish it is to be from thence.
What news, AEneas, from the field to-day?",-0.0258,-0.9946,-0.66553
troilus-and-cressida,Troilus and Cressida,main,1,1,2,36,speech,AENEAS,AENEAS,That Paris is returned home and hurt.,-0.4215,-0.99692,-0.53344
troilus-and-cressida,Troilus and Cressida,main,1,1,2,37,speech,TROILUS,TROILUS,"By whom, AEneas?",-0.4019,-0.98925,-0.34647
troilus-and-cressida,Troilus and Cressida,main,1,1,2,38,speech,AENEAS,AENEAS,"Troilus, by Menelaus.",0.0,0.97122,0.07497
troilus-and-cressida,Troilus and Cressida,main,1,1,2,39,speech,TROILUS,TROILUS,"Let Paris bleed; 'tis but a scar to scorn;
Paris is gored with Menelaus' horn.",-0.6486,-0.99489,-0.75959
troilus-and-cressida,Troilus and Cressida,main,1,1,2,40,stage_direction,,,Alarum,-0.34,-0.99415,0.01143
troilus-and-cressida,Troilus and Cressida,main,1,1,2,41,speech,AENEAS,AENEAS,"Hark, what good sport is out of town to-day!",0.4404,0.99692,0.41883
troilus-and-cressida,Troilus and Cressida,main,1,1,2,42,speech,TROILUS,TROILUS,"Better at home, if 'would I might' were 'may.'
But to the sport abroad: are you bound thither?",-0.5267,-0.99411,-0.13067
troilus-and-cressida,Troilus and Cressida,main,1,1,2,43,speech,AENEAS,AENEAS,In all swift haste.,0.0,0.98584,0.30659
troilus-and-cressida,Troilus and Cressida,main,1,1,2,44,speech,TROILUS,TROILUS,"Come, go we then together.",0.0,0.99382,-0.00916
troilus-and-cressida,Troilus and Cressida,main,1,1,2,45,stage_direction,,,Exeunt,0.0,-0.98874,-0.13698
troilus-and-cressida,Troilus and Cressida,main,1,2,3,46,stage_direction,,,Enter CRESSIDA and ALEXANDER,0.0,0.98568,0.07933
troilus-and-cressida,Troilus and Cressida,main,1,2,3,47,speech,CRESSIDA,CRESSIDA,Who were those went by?,0.0,0.98841,-0.0135
troilus-and-cressida,Troilus and Cressida,main,1,2,3,48,speech,ALEXANDER,ALEXANDER,Queen Hecuba and Helen.,0.0,0.98286,0.47521
troilus-and-cressida,Troilus and Cressida,main,1,2,3,49,speech,CRESSIDA,CRESSIDA,And whither go they?,0.0,-0.98814,-0.04667
troilus-and-cressida,Troilus and Cressida,main,1,2,3,50,speech,ALEXANDER,ALEXANDER,"Up to the eastern tower,
Whose height commands as subject all the vale,
To see the battle. Hector, whose patience
Is, as a virtue, fix'd, to-day was moved:
He chid Andromache and struck his armourer,
And, like as there were husbandry in war,
Before the sun rose he was harness'd light,
And to the field goes he; where every flower
Did, as a prophet, weep what it foresaw
In Hector's wrath.",-0.1446,-0.98687,0.29598
troilus-and-cressida,Troilus and Cressida,main,1,2,3,51,speech,CRESSIDA,CRESSIDA,What was his cause of anger?,-0.6418,-0.99409,-0.31092
troilus-and-cressida,Troilus and Cressida,main,1,2,3,52,speech,ALEXANDER,ALEXANDER,"The noise goes, this: there is among the Greeks
A lord of Trojan blood, nephew to Hector;
They call him Ajax.",0.0,0.96708,0.00973
troilus-and-cressida,Troilus and Cressida,main,1,2,3,53,speech,CRESSIDA,CRESSIDA,Good; and what of him?,-0.2023,-0.98831,-0.05597
troilus-and-cressida,Troilus and Cressida,main,1,2,3,54,speech,ALEXANDER,ALEXANDER,"They say he is a very man per se,
And stands alone.",0.0,0.99701,0.6205
troilus-and-cressida,Troilus and Cressida,main,1,2,3,55,speech,CRESSIDA,CRESSIDA,"So do all men, unless they are drunk, sick, or have no
legs.",-0.7845,0.98742,-0.08309
troilus-and-cressida,Troilus and Cressida,main,1,2,3,56,speech,ALEXANDER,ALEXANDER,"This man, lady, hath robbed many beasts of their
particular additions; he is as valiant as the lion,
churlish as the bear, slow as the elephant: a man
into whom nature hath so crowded humours that his
valour is crushed into folly, his folly sauced with
discretion: there is no man hath a virtue that he
hath not a glimpse of, nor any man an attaint but he
carries some stain of it: he is melancholy without
cause, and merry against the hair: he hath the
joints of every thing, but everything so out of joint
that he is a gouty Briareus, many hands and no use,
or purblind Argus, all eyes and no sight.",-0.8736,-0.95566,-0.55836
troilus-and-cressida,Troilus and Cressida,main,1,2,3,57,speech,CRESSIDA,CRESSIDA,"But how should this man, that makes
me smile, make Hector angry?",-0.1531,-0.99875,-0.20968
troilus-and-cressida,Troilus and Cressida,main,1,2,3,58,speech,ALEXANDER,ALEXANDER,"They say he yesterday coped Hector in the battle and
struck him down, the disdain and shame whereof hath
ever since kept Hector fasting and waking.",-0.875,-0.99831,-0.63995
troilus-and-cressida,Troilus and Cressida,main,1,2,3,59,speech,CRESSIDA,CRESSIDA,Who comes here?,0.0,-0.98475,-0.01843
troilus-and-cressida,Troilus and Cressida,main,1,2,3,60,speech,ALEXANDER,ALEXANDER,"Madam, your uncle Pandarus.",0.0,-0.96233,0.37286
troilus-and-cressida,Troilus and Cressida,main,1,2,3,61,stage_direction,,,Enter PANDARUS,0.0,0.96292,0.0124
troilus-and-cressida,Troilus and Cressida,main,1,2,3,62,speech,CRESSIDA,CRESSIDA,Hector's a gallant man.,0.5267,0.9972,0.45034
troilus-and-cressida,Troilus and Cressida,main,1,2,3,63,speech,ALEXANDER,ALEXANDER,"As may be in the world, lady.",0.5267,0.997,0.62509
troilus-and-cressida,Troilus and Cressida,main,1,2,3,64,speech,PANDARUS,PANDARUS,What's that? what's that?,0.0,-0.99679,-0.12205
troilus-and-cressida,Troilus and Cressida,main,1,2,3,65,speech,CRESSIDA,CRESSIDA,"Good morrow, uncle Pandarus.",0.4404,0.99681,0.05735
troilus-and-cressida,Troilus and Cressida,main,1,2,3,66,speech,PANDARUS,PANDARUS,"Good morrow, cousin Cressid: what do you talk of?
Good morrow, Alexander. How do you, cousin? When
were you at Ilium?",0.7461,0.99691,-0.09341
troilus-and-cressida,Troilus and Cressida,main,1,2,3,67,speech,CRESSIDA,CRESSIDA,"This morning, uncle.",0.0,0.98401,-0.20026
troilus-and-cressida,Troilus and Cressida,main,1,2,3,68,speech,PANDARUS,PANDARUS,"What were you talking of when I came? Was Hector
armed and gone ere ye came to Ilium? Helen was not
up, was she?",0.0,-0.99792,-0.10327
troilus-and-cressida,Troilus and Cressida,main,1,2,3,69,speech,CRESSIDA,CRESSIDA,"Hector was gone, but Helen was not up.",0.0,-0.99395,-0.33307
troilus-and-cressida,Troilus and Cressida,main,1,2,3,70,speech,PANDARUS,PANDARUS,Even so: Hector was stirring early.,0.0,0.99438,0.4407
troilus-and-cressida,Troilus and Cressida,main,1,2,3,71,speech,CRESSIDA,CRESSIDA,"That were we talking of, and of his anger.",-0.5719,0.85035,-0.09351
troilus-and-cressida,Troilus and Cressida,main,1,2,3,72,speech,PANDARUS,PANDARUS,Was he angry?,-0.5106,-0.9951,-0.02748
troilus-and-cressida,Troilus and Cressida,main,1,2,3,73,speech,CRESSIDA,CRESSIDA,So he says here.,0.0,0.98632,0.01883
troilus-and-cressida,Troilus and Cressida,main,1,2,3,74,speech,PANDARUS,PANDARUS,"True, he was so: I know the cause too: he'll lay
about him to-day, I can tell them that: and there's
Troilus will not come far behind him: let them take
heed of Troilus, I can tell them that too.",-0.3612,-0.98705,0.64453
troilus-and-cressida,Troilus and Cressida,main,1,2,3,75,speech,CRESSIDA,CRESSIDA,"What, is he angry too?",-0.3736,-0.99769,-0.03789
troilus-and-cressida,Troilus and Cressida,main,1,2,3,76,speech,PANDARUS,PANDARUS,"Who, Troilus? Troilus is the better man of the two.",0.4404,0.9928,-0.12602
troilus-and-cressida,Troilus and Cressida,main,1,2,3,77,speech,CRESSIDA,CRESSIDA,O Jupiter! there's no comparison.,0.0,-0.98916,-0.03078
troilus-and-cressida,Troilus and Cressida,main,1,2,3,78,speech,PANDARUS,PANDARUS,"What, not between Troilus and Hector? Do you know a
man if you see him?",-0.3736,-0.99738,-0.23451
troilus-and-cressida,Troilus and Cressida,main,1,2,3,79,speech,CRESSIDA,CRESSIDA,"Ay, if I ever saw him before and knew him.",0.4019,-0.98777,0.00492
troilus-and-cressida,Troilus and Cressida,main,1,2,3,80,speech,PANDARUS,PANDARUS,"Well, I say Troilus is Troilus.",0.2732,-0.97195,0.14016
troilus-and-cressida,Troilus and Cressida,main,1,2,3,81,speech,CRESSIDA,CRESSIDA,"Then you say as I say; for, I am sure, he is not
Hector.",0.5994,-0.9969,-0.36261
troilus-and-cressida,Troilus and Cressida,main,1,2,3,82,speech,PANDARUS,PANDARUS,"No, nor Hector is not Troilus in some degrees.",0.0,-0.99573,-0.1219
troilus-and-cressida,Troilus and Cressida,main,1,2,3,83,speech,CRESSIDA,CRESSIDA,'Tis just to each of them; he is himself.,0.3182,0.99616,0.03319
troilus-and-cressida,Troilus and Cressida,main,1,2,3,84,speech,PANDARUS,PANDARUS,"Himself! Alas, poor Troilus! I would he were.",-0.2462,-0.95241,0.72562
troilus-and-cressida,Troilus and Cressida,main,1,2,3,85,speech,CRESSIDA,CRESSIDA,So he is.,0.0,0.99756,0.26804
troilus-and-cressida,Troilus and Cressida,main,1,2,3,86,speech,PANDARUS,PANDARUS,"Condition, I had gone barefoot to India.",0.0,-0.9965,-0.39251
troilus-and-cressida,Troilus and Cressida,main,1,2,3,87,speech,CRESSIDA,CRESSIDA,He is not Hector.,0.0,-0.99874,-0.45913
troilus-and-cressida,Troilus and Cressida,main,1,2,3,88,speech,PANDARUS,PANDARUS,"Himself! no, he's not himself: would a' were
himself! Well, the gods are above; time must friend
or end: well, Troilus, well: I would my heart were
in her body. No, Hector is not a better man than
Troilus.",0.5466,-0.99143,-0.53134
troilus-and-cressida,Troilus and Cressida,main,1,2,3,89,speech,CRESSIDA,CRESSIDA,Excuse me.,0.0772,-0.96045,-0.45666
troilus-and-cressida,Troilus and Cressida,main,1,2,3,90,speech,PANDARUS,PANDARUS,He is elder.,0.0,0.9679,-0.40969
troilus-and-cressida,Troilus and Cressida,main,1,2,3,91,speech,CRESSIDA,CRESSIDA,"Pardon me, pardon me.",0.3182,-0.96673,-0.15398
troilus-and-cressida,Troilus and Cressida,main,1,2,3,92,speech,PANDARUS,PANDARUS,"Th' other's not come to't; you shall tell me another
tale, when th' other's come to't. Hector shall not
have his wit this year.",-0.3724,-0.99339,-0.46043
troilus-and-cressida,Troilus and Cressida,main,1,2,3,93,speech,CRESSIDA,CRESSIDA,"He shall not need it, if he have his own.",-0.3724,0.98583,-0.33571
troilus-and-cressida,Troilus and Cressida,main,1,2,3,94,speech,PANDARUS,PANDARUS,Nor his qualities.,0.0,-0.99803,-0.44993
troilus-and-cressida,Troilus and Cressida,main,1,2,3,95,speech,CRESSIDA,CRESSIDA,No matter.,-0.0191,-0.99725,-0.41699
troilus-and-cressida,Troilus and Cressida,main,1,2,3,96,speech,PANDARUS,PANDARUS,Nor his beauty.,0.6361,0.99038,-0.11556
troilus-and-cressida,Troilus and Cressida,main,1,2,3,97,speech,CRESSIDA,CRESSIDA,'Twould not become him; his own's better.,0.7783,-0.99658,-0.27627
troilus-and-cressida,Troilus and Cressida,main,1,2,3,98,speech,PANDARUS,PANDARUS,"You have no judgment, niece: Helen
herself swore th' other day, that Troilus, for
a brown favour—for so 'tis, I must confess,—
not brown neither,—",-0.1027,-0.99618,-0.25101
troilus-and-cressida,Troilus and Cressida,main,1,2,3,99,speech,CRESSIDA,CRESSIDA,"No, but brown.",0.0,-0.81368,-0.45318
troilus-and-cressida,Troilus and Cressida,main,1,2,3,100,speech,PANDARUS,PANDARUS,"'Faith, to say truth, brown and not brown.",0.1655,0.94878,-0.05265
troilus-and-cressida,Troilus and Cressida,main,1,2,3,101,speech,CRESSIDA,CRESSIDA,"To say the truth, true and not true.",0.4153,0.9873,-0.12043
troilus-and-cressida,Troilus and Cressida,main,1,2,3,102,speech,PANDARUS,PANDARUS,She praised his complexion above Paris.,0.7693,0.99571,0.41959
troilus-and-cressida,Troilus and Cressida,main,1,2,3,103,speech,CRESSIDA,CRESSIDA,"Why, Paris hath colour enough.",0.4404,0.99434,0.42679
troilus-and-cressida,Troilus and Cressida,main,1,2,3,104,speech,PANDARUS,PANDARUS,So he has.,0.4215,0.99144,-0.18601
troilus-and-cressida,Troilus and Cressida,main,1,2,3,105,speech,CRESSIDA,CRESSIDA,"Then Troilus should have too much: if she praised
him above, his complexion is higher than his; he
having colour enough, and the other higher, is too
flaming a praise for a good complexion. I had as
lief Helen's golden tongue had commended Troilus for
a copper nose.",0.1645,-0.99859,-0.47672
troilus-and-cressida,Troilus and Cressida,main,1,2,3,106,speech,PANDARUS,PANDARUS,"I swear to you. I think Helen loves him better than
Paris.",0.3182,-0.97799,0.30178
troilus-and-cressida,Troilus and Cressida,main,1,2,3,107,speech,CRESSIDA,CRESSIDA,Then she's a merry Greek indeed.,0.3818,-0.95987,0.65032
troilus-and-cressida,Troilus and Cressida,main,1,2,3,108,speech,PANDARUS,PANDARUS,"Nay, I am sure she does. She came to him th' other
day into the compassed window,—and, you know, he
has not past three or four hairs on his chin,—",0.3804,-0.99722,-0.29279
troilus-and-cressida,Troilus and Cressida,main,1,2,3,109,speech,CRESSIDA,CRESSIDA,"Indeed, a tapster's arithmetic may soon bring his
particulars therein to a total.",0.0,-0.9824,-0.41893
troilus-and-cressida,Troilus and Cressida,main,1,2,3,110,speech,PANDARUS,PANDARUS,"Why, he is very young: and yet will he, within
three pound, lift as much as his brother Hector.",0.0,0.98806,-0.31324
troilus-and-cressida,Troilus and Cressida,main,1,2,3,111,speech,CRESSIDA,CRESSIDA,Is he so young a man and so old a lifter?,0.0,-0.9973,-0.08195
troilus-and-cressida,Troilus and Cressida,main,1,2,3,112,speech,PANDARUS,PANDARUS,"But to prove to you that Helen loves him: she came
and puts me her white hand to his cloven chin—",0.8847,-0.95875,-0.48655
troilus-and-cressida,Troilus and Cressida,main,1,2,3,113,speech,CRESSIDA,CRESSIDA,Juno have mercy! how came it cloven?,0.3382,-0.998,-0.37699
troilus-and-cressida,Troilus and Cressida,main,1,2,3,114,speech,PANDARUS,PANDARUS,"Why, you know 'tis dimpled: I think his smiling
becomes him better than any man in all Phrygia.",0.7964,0.99727,0.52086
troilus-and-cressida,Troilus and Cressida,main,1,2,3,115,speech,CRESSIDA,CRESSIDA,"O, he smiles valiantly.",0.6369,0.99653,0.4744
troilus-and-cressida,Troilus and Cressida,main,1,2,3,116,speech,PANDARUS,PANDARUS,Does he not?,0.0,-0.9752,-0.08335
troilus-and-cressida,Troilus and Cressida,main,1,2,3,117,speech,CRESSIDA,CRESSIDA,"O yes, an 'twere a cloud in autumn.",0.6369,0.98842,0.08721
troilus-and-cressida,Troilus and Cressida,main,1,2,3,118,speech,PANDARUS,PANDARUS,"Why, go to, then: but to prove to you that Helen
loves Troilus,—",0.7227,0.98536,0.23186
troilus-and-cressida,Troilus and Cressida,main,1,2,3,119,speech,CRESSIDA,CRESSIDA,"Troilus will stand to the proof, if you'll
prove it so.",0.7096,0.99035,-0.02602
troilus-and-cressida,Troilus and Cressida,main,1,2,3,120,speech,PANDARUS,PANDARUS,"Troilus! why, he esteems her no more than I esteem
an addle egg.",-0.7182,-0.99853,-0.57813
troilus-and-cressida,Troilus and Cressida,main,1,2,3,121,speech,CRESSIDA,CRESSIDA,"If you love an addle egg as well as you love an idle
head, you would eat chickens i' the shell.",0.4404,-0.97708,-0.23163
troilus-and-cressida,Troilus and Cressida,main,1,2,3,122,speech,PANDARUS,PANDARUS,"I cannot choose but laugh, to think how she tickled
his chin: indeed, she has a marvellous white hand, I
must needs confess,—",0.8885,0.99586,0.59354
troilus-and-cressida,Troilus and Cressida,main,1,2,3,123,speech,CRESSIDA,CRESSIDA,Without the rack.,0.0,-0.99603,-0.67401
troilus-and-cressida,Troilus and Cressida,main,1,2,3,124,speech,PANDARUS,PANDARUS,And she takes upon her to spy a white hair on his chin.,0.0,-0.98899,-0.32791
troilus-and-cressida,Troilus and Cressida,main,1,2,3,125,speech,CRESSIDA,CRESSIDA,"Alas, poor chin! many a wart is richer.",-0.4767,-0.99898,-0.45729
troilus-and-cressida,Troilus and Cressida,main,1,2,3,126,speech,PANDARUS,PANDARUS,"But there was such laughing! Queen Hecuba laughed
that her eyes ran o'er.",0.4767,0.99474,-0.18765
troilus-and-cressida,Troilus and Cressida,main,1,2,3,127,speech,CRESSIDA,CRESSIDA,With mill-stones.,-0.4588,-0.97311,-0.0162
troilus-and-cressida,Troilus and Cressida,main,1,2,3,128,speech,PANDARUS,PANDARUS,And Cassandra laughed.,0.4588,0.99592,0.15711
troilus-and-cressida,Troilus and Cressida,main,1,2,3,129,speech,CRESSIDA,CRESSIDA,"But there was more temperate fire under the pot of
her eyes: did her eyes run o'er too?",-0.6402,-0.99882,-0.35561
troilus-and-cressida,Troilus and Cressida,main,1,2,3,130,speech,PANDARUS,PANDARUS,And Hector laughed.,0.4588,0.99597,0.34711
troilus-and-cressida,Troilus and Cressida,main,1,2,3,131,speech,CRESSIDA,CRESSIDA,At what was all this laughing?,0.4939,-0.99873,-0.28383
troilus-and-cressida,Troilus and Cressida,main,1,2,3,132,speech,PANDARUS,PANDARUS,"Marry, at the white hair that Helen spied on Troilus'
chin.",0.2732,-0.98485,0.06796
troilus-and-cressida,Troilus and Cressida,main,1,2,3,133,speech,CRESSIDA,CRESSIDA,"An't had been a green hair, I should have laughed
too.",0.4588,-0.99403,-0.38989
troilus-and-cressida,Troilus and Cressida,main,1,2,3,134,speech,PANDARUS,PANDARUS,"They laughed not so much at the hair as at his pretty
answer.",0.5223,0.99612,-0.10805
troilus-and-cressida,Troilus and Cressida,main,1,2,3,135,speech,CRESSIDA,CRESSIDA,What was his answer?,0.0,-0.9145,-0.02582
troilus-and-cressida,Troilus and Cressida,main,1,2,3,136,speech,PANDARUS,PANDARUS,"Quoth she, 'Here's but two and fifty hairs on your
chin, and one of them is white.",0.0,-0.99469,-0.17817
troilus-and-cressida,Troilus and Cressida,main,1,2,3,137,speech,CRESSIDA,CRESSIDA,This is her question.,0.0,0.9847,-0.43623
troilus-and-cressida,Troilus and Cressida,main,1,2,3,138,speech,PANDARUS,PANDARUS,"That's true; make no question of that. 'Two and
fifty hairs' quoth he, 'and one white: that white
hair is my father, and all the rest are his sons.'
'Jupiter!' quoth she, 'which of these hairs is Paris,
my husband?' 'The forked one,' quoth he, 'pluck't
out, and give it him.' But there was such laughing!
and Helen so blushed, an Paris so chafed, and all the
rest so laughed, that it passed.",0.7782,0.97045,0.02284
troilus-and-cressida,Troilus and Cressida,main,1,2,3,139,speech,CRESSIDA,CRESSIDA,So let it now; for it has been while going by.,0.3182,-0.99772,-0.42736
troilus-and-cressida,Troilus and Cressida,main,1,2,3,140,speech,PANDARUS,PANDARUS,"Well, cousin. I told you a thing yesterday; think on't.",0.0,0.94304,0.28944
