play_id,play_title,section,act,scene,act_scene,scene_index_in_play,num_units,num_sentences,num_words_modern,num_stage_directions,vader_mean,vader_median,dl_mean,dl_median,dl2_mean,dl2_median,vader_std,dl_std,dl2_std
henry-vi-part-2,"Henry VI, Part 2",main,1,1,1.1,1,33,126,2172,0,0.17622,0.0509,0.0491,0.96971,0.05534,0.03168,0.47483,0.9907,0.42846
henry-vi-part-2,"Henry VI, Part 2",main,1,2,1.2,2,19,78,926,0,0.12652,0.0,-0.00291,-0.10555,0.01377,-0.01702,0.39721,0.98749,0.34104
henry-vi-part-2,"Henry VI, Part 2",main,1,3,1.3,3,71,154,1915,0,0.04983,0.0,-0.29185,-0.98607,0.02387,-0.02,0.42957,0.93784,0.39178
henry-vi-part-2,"Henry VI, Part 2",main,1,4,1.4,4,26,73,760,0,0.05204,0.0,0.01966,0.41182,0.03776,0.00568,0.3769,0.98326,0.42926
henry-vi-part-2,"Henry VI, Part 2",main,2,1,2.1,5,107,177,1788,0,0.12471,0.0,0.0179,0.90946,0.09406,0.01211,0.39691,0.98414,0.43035
henry-vi-part-2,"Henry VI, Part 2",main,2,2,2.2,6,16,43,676,0,0.03292,0.0,0.33399,0.97896,0.00627,-0.01071,0.37796,0.91922,0.34402
henry-vi-part-2,"Henry VI, Part 2",main,2,3,2.3,7,31,82,857,0,0.01793,0.0,0.02401,0.39288,0.19059,0.21793,0.39861,0.97524,0.41277
henry-vi-part-2,"Henry VI, Part 2",main,2,4,2.4,8,27,83,976,0,-0.02047,0.0,-0.22514,-0.97733,-0.01582,0.00265,0.44862,0.96217,0.40109
henry-vi-part-2,"Henry VI, Part 2",main,3,1,3.1,9,67,231,3461,0,-0.0626,0.0,-0.30517,-0.98328,-0.10237,-0.11204,0.48239,0.92752,0.39982
henry-vi-part-2,"Henry VI, Part 2",main,3,2,3.2,10,79,258,3520,0,-0.12827,0.0,-0.37976,-0.9856,-0.124,-0.10706,0.48518,0.90931,0.4741
henry-vi-part-2,"Henry VI, Part 2",main,3,3,3.3,11,11,31,300,0,0.04533,0.0,-0.01445,-0.4004,0.06142,0.14315,0.47847,0.97794,0.47563
henry-vi-part-2,"Henry VI, Part 2",main,4,1,4.1,12,38,109,1278,0,-0.1446,0.0,-0.27297,-0.97883,-0.06124,-0.04498,0.42264,0.94404,0.42437
henry-vi-part-2,"Henry VI, Part 2",main,4,2,4.2,13,90,154,1547,0,-0.00247,0.0,-0.07299,-0.9313,0.0353,0.00062,0.36459,0.9822,0.40126
henry-vi-part-2,"Henry VI, Part 2",main,4,3,4.3,14,8,12,141,0,0.07744,0.0386,0.16747,0.97938,-0.04105,-0.08615,0.33752,1.01784,0.36185
henry-vi-part-2,"Henry VI, Part 2",main,4,4,4.4,15,22,48,477,0,-0.12521,0.0,-0.35396,-0.97456,-0.15737,-0.30694,0.48164,0.91137,0.42461
henry-vi-part-2,"Henry VI, Part 2",main,4,5,4.5,16,3,12,107,0,-0.1707,0.0,-0.32817,-0.9811,0.00093,-0.02139,0.37633,0.97616,0.47974
henry-vi-part-2,"Henry VI, Part 2",main,4,6,4.6,17,6,14,126,0,-0.10941,0.0,-0.42305,-0.98534,0.02043,0.09584,0.31318,0.92844,0.42199
henry-vi-part-2,"Henry VI, Part 2",main,4,7,4.7,18,39,94,1120,0,0.03884,0.0,-0.25515,-0.98366,-0.01039,0.00174,0.39301,0.94469,0.42597
henry-vi-part-2,"Henry VI, Part 2",main,4,8,4.8,19,12,47,603,0,-0.00209,0.0,-0.13677,-0.97152,0.06605,0.01133,0.43656,0.97808,0.36773
henry-vi-part-2,"Henry VI, Part 2",main,4,9,4.9,20,12,30,388,0,0.1743,0.05135,0.02087,0.11077,0.02098,-0.05611,0.45514,0.98604,0.47051
henry-vi-part-2,"Henry VI, Part 2",main,4,10,4.10,21,11,48,785,0,-0.10276,0.0,-0.41137,-0.98554,0.05308,0.01865,0.50529,0.90873,0.50194
henry-vi-part-2,"Henry VI, Part 2",main,5,1,5.1,22,68,160,1859,0,0.00614,0.0,-0.27409,-0.98119,-0.03754,-0.04387,0.4322,0.93607,0.40271
henry-vi-part-2,"Henry VI, Part 2",main,5,2,5.2,23,23,66,788,0,-0.0236,0.0,-0.17609,-0.95463,0.04066,0.00249,0.51946,0.96069,0.4331
henry-vi-part-2,"Henry VI, Part 2",main,5,3,5.3,24,5,25,289,0,0.03706,0.0,0.43692,0.99246,0.07563,-0.00044,0.41192,0.90756,0.37403
